SwissLipids ID	UniProtKB AC(s)	Gene name	Protein taxon	Taxon scientific name	Rhea ID	Reaction text	Evidence tag ID
SLP:000000092	F7J186	nvd-Ci-1	7719	Ciona intestinalis	45025	1 O2 + 1 H+ + 1 cholesterol + 1 NADPH => 1 cholesta-5,7-dien-3beta-ol + 1 NADP+ + 2 H2O	15974
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50586	1 NADP+ + 1 13,14-dihydro-15-oxo-prostaglandin E1 + + 1 15-oxo-prostaglandin E1 + 1 NADPH	15975
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	11914	1 NADP+ + 1 13,14-dihydro-15-oxo-prostaglandin E2 +	15976
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50594	1 13,14-dihydro-15-oxo-prostaglandin F1alpha + 1 NADP+ + + 1 15-oxo-prostaglandin F1α + 1 NADPH	15977
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50590	1 13,14-dihydro-15-oxo-PGF2alpha + 1 NADP+ + + 1 15-oxo-prostaglandin F2alpha + 1 NADPH	15978
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50614	1 Decanal + 1 NADP+ + + 1 NADPH	15980
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50618	1 NADP+ + 1 nonan-2-one + + 1 (3E)-3-nonen-2-one	15981
SLP:000001631	O14684	PTGES	9606	Homo sapiens	12894	Prostaglandin H2 => Prostaglandin E2	15987 | 15988 | 16067 | 16070
SLP:000001632	P07203	GPX1	9606	Homo sapiens	50709	2 glutathione + 1 (12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate => 1 (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 1 glutathione disulfide + 1 H2O	15989
SLP:000001633	P36969	GPX4	9606	Homo sapiens	50709	2 glutathione + 1 (12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate => 1 (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 1 glutathione disulfide + 1 H2O	15990
SLP:000001634	P00730	CPA1	9913	Bos taurus	50741	1 H2O + 1 Leukotriene C4 => 1 leukotriene F4 + 1 glycine	15991
SLP:000001635	P11352	Gpx1	10090	Mus musculus	50709	2 glutathione + 1 (12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate => 1 (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 1 glutathione disulfide + 1 H2O	15992
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50778	1 NADP+ + 1 hexanal + + 1 (2E)-hexenal	15993
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50782	1 NADP+ + 1 Octanal + + 1 (2E)-octenal	15994
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50786	1 NADP+ + 1 dodecanal + + 1 (2E)-dodecenal	15995
SLP:000001629	Q14914	PTGR1	9606	Homo sapiens	50790	1 NADP+ + 1 pentan-2-one + + 1 (3E)-pent-3-en-2-one	15996
SLP:000001476	P08263	GSTA1	9606	Homo sapiens	50797	1 glutathione + 1 prostaglandin A2 => 1 prostaglandin A2-S-(R)-glutathione	15997
SLP:000001613	P09488	GSTM1	9606	Homo sapiens	50797	1 glutathione + 1 prostaglandin A2 => 1 prostaglandin A2-S-(R)-glutathione	15998
SLP:000001613	P09488	GSTM1	9606	Homo sapiens	50801	1 glutathione + 1 prostaglandin A2 => 1 prostaglandin A2-S-(S)-glutathione	15999
SLP:000001615	P09211	GSTP1	9606	Homo sapiens	50801	1 glutathione + 1 prostaglandin A2 => 1 prostaglandin A2-S-(S)-glutathione	16000
SLP:000001613	P09488	GSTM1	9606	Homo sapiens	50805	1 glutathione + 1 prostaglandin J2 => 1 prostaglandin J2-S-(R)-glutathione	16001
SLP:000001613	P09488	GSTM1	9606	Homo sapiens	50809	1 prostaglandin J2 + 1 glutathione => 1 prostaglandin J2-S-(S)-glutathione	16002
SLP:000001476	P08263	GSTA1	9606	Homo sapiens	50805	1 glutathione + 1 prostaglandin J2 => 1 prostaglandin J2-S-(R)-glutathione	16003
SLP:000001615	P09211	GSTP1	9606	Homo sapiens	50805	1 glutathione + 1 prostaglandin J2 => 1 prostaglandin J2-S-(R)-glutathione	16004
SLP:000001615	P09211	GSTP1	9606	Homo sapiens	50809	1 prostaglandin J2 + 1 glutathione => 1 prostaglandin J2-S-(S)-glutathione	16005
SLP:000001636	P18405	SRD5A1	9606	Homo sapiens	50817	1 H+ + 1 NADPH + 1 androstenedione => 1 NADP+ + 1 5alpha-androstane-3,17-dione	16008 | 16012
SLP:000001637	Q9H8P0	SRD5A3	9606	Homo sapiens	50817	1 H+ + 1 NADPH + 1 androstenedione => 1 NADP+ + 1 5alpha-androstane-3,17-dione	16009
SLP:000001604	P16469	ALOX15	9823	Sus scrofa	43473	(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + O2 => (4Z,7Z,10Z,12E,16Z,19Z)-14-hydroperoxydocosahexaenoate	16010
SLP:000001636	P18405	SRD5A1	9606	Homo sapiens	21954	1 NADP+ + 1 5alpha-pregnane-3,20-dione + + 1 NADPH	16013
SLP:000001604	P16469	ALOX15	9823	Sus scrofa	50825	1 (4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 O2 => 1 14-hydroperoxy-(4Z,7Z,10Z,12E,16Z)-docosapentaenoate	16015
SLP:000001604	P16469	ALOX15	9823	Sus scrofa	50837	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate => 1 14-hydroperoxy-(7Z,10Z,12E,16Z,19Z)-docosapentaenoate	16016
SLP:000001638	P39654	Alox15	10090	Mus musculus	10429	O2 + (5Z,8Z,11Z,14Z)-eicosatetraenoate => 12(S)-HPETE	16018
SLP:000001638	P39654	Alox15	10090	Mus musculus	16870	O2 + (5Z,8Z,11Z,14Z)-eicosatetraenoate => 15(S)-HPETE	16019
SLP:000000669	P09917	ALOX5	9606	Homo sapiens	50845	1 (5S)-hydroperoxy-18-hydroxy-(6E,8Z,11Z,14Z,16E)-eicosapentaenoate => 1 (5S,6S)-epoxy-18-hydroxy-(7E,9E,11Z,14Z,16E)-eicosapentaenoate + 1 H2O	16021
SLP:000001639	P08170	LOX1.1	3847	Glycine max	50841	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 O2 => 1 (17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate	16022
SLP:000001639	P08170	LOX1.1	3847	Glycine max	50829	1 (4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 O2 => 1 (17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E)-docosapentaenoate	16023
SLP:000001639	P08170	LOX1.1	3847	Glycine max	50833	1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 O2 => 1 17-hydroperoxy-(7Z,10Z,13Z,15E,19Z)-docosapentaenoate	16024
SLP:000000830	P35354	PTGS2	9606	Homo sapiens	50849	1 (5Z,8Z,11Z,14Z,17Z)-eicosapentaenoate + 1 O2 + 1 hydrogen donor => 1 A + 1 (11R)-hydroxy-(5Z,8Z,12E,14Z,17Z)-eicosapentaenoate + 1 H2O	16027 | 16292
SLP:000000830	P35354	PTGS2	9606	Homo sapiens	50853	1 O2 + 1 hydrogen donor + 1 (5Z,8Z,11Z,14Z)-eicosatetraenoate => 1 A + 1 H2O + 1 (11R)-hydroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate	16028 | 16291
SLP:000000830	P35354	PTGS2	9606	Homo sapiens	50857	1 O2 + 1 hydrogen donor + 1 (5Z,8Z,11Z,14Z)-eicosatetraenoate => 1 (15R)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + 1 A + 1 H2O	16029 | 16290
SLP:000000830	P35354	PTGS2	9606	Homo sapiens	50861	1 (9Z,12Z)-octadecadienoate + 1 hydrogen donor + 1 O2 => 1 13-hydroxy-(9Z,11E)-octadecadienoate + 1 A + 1 H2O	16030 | 16288
SLP:000000830	P35354	PTGS2	9606	Homo sapiens	50865	1 O2 + 1 (9Z,12Z)-octadecadienoate + 1 hydrogen donor => 1 9-hydroxy-(10E,12Z)-octadecadienoate + 1 H2O + 1 A	16031 | 16289
SLP:000001640	Q8N8N7-1	PTGR2	9606	Homo sapiens	11914	1 NADP+ + 1 13,14-dihydro-15-oxo-prostaglandin E2 +	16037
SLP:000000802	Q04828	AKR1C1	9606	Homo sapiens	16299	5alpha-androstane-3beta,17beta-diol + NADP+ + + NADPH + 17beta-hydroxy-5alpha-androstan-3-one	16050 | 16604
SLP:000000804	P42330	AKR1C3	9606	Homo sapiens	16299	5alpha-androstane-3beta,17beta-diol + NADP+ + + NADPH + 17beta-hydroxy-5alpha-androstan-3-one	16053
SLP:000000805	P17516	AKR1C4	9606	Homo sapiens	16299	5alpha-androstane-3beta,17beta-diol + NADP+ + + NADPH + 17beta-hydroxy-5alpha-androstan-3-one	16054
SLP:000001641	P24008	Srd5a1	10116	Rattus norvegicus	21954	1 NADP+ + 1 5alpha-pregnane-3,20-dione + + 1 NADPH	16059
SLP:000001641	P24008	Srd5a1	10116	Rattus norvegicus	50817	1 H+ + 1 NADPH + 1 androstenedione => 1 NADP+ + 1 5alpha-androstane-3,17-dione	16062
SLP:000001095	Q9H7Z7	PTGES2	9606	Homo sapiens	48645	Prostaglandin H2 => 12(S)-hydroxy-(5Z,8E,10E)-heptadecatrienoate + malonaldehyde	16068
SLP:000000160	O14494	PLPP1	9606	Homo sapiens	43245	H2O + 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphate => 1,2-di-(9Z-octadecenoyl)-sn-glycerol + phosphate	16071 | 18134
SLP:000000160	O14494	PLPP1	9606	Homo sapiens	50885	1 H2O + 1 (9Z)-octadecenoyl-sn-glycero-3-phosphate => 1 (9Z)-octadecenoylglycerol + 1 phosphate	16072 | 18138
SLP:000001642	O14495	PLPP3	9606	Homo sapiens	43245	H2O + 1,2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphate => 1,2-di-(9Z-octadecenoyl)-sn-glycerol + phosphate	16075 | 18135
SLP:000001642	O14495	PLPP3	9606	Homo sapiens	50885	1 H2O + 1 (9Z)-octadecenoyl-sn-glycero-3-phosphate => 1 (9Z)-octadecenoylglycerol + 1 phosphate	16076 | 18137
SLP:000001642	O14495	PLPP3	9606	Homo sapiens	27519	H2O + sphing-4-enine 1-phosphate => phosphate + sphing-4-enine	16078
SLP:000000421	P78329	CYP4F2	9606	Homo sapiens	48649	Lipoxin A4 + O2 + reduced-[NADPH--hemoprotein reductase] => 20-hydroxy-lipoxin A4 + H2O + H+ + oxidized-[NADPH--hemoprotein reductase]	16083
SLP:000000421	P78329	CYP4F2	9606	Homo sapiens	49377	O2 + reduced-[NADPH--hemoprotein reductase] + 12-hydroxyoctadecanoate => 12,18-dihydroxyoctadecanoate + H+ + H2O + oxidized-[NADPH--hemoprotein reductase]	16084
SLP:000000421	P78329	CYP4F2	9606	Homo sapiens	48665	O2 + 12-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + reduced-[NADPH--hemoprotein reductase] => 12,20-dihydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + H2O + oxidized-[NADPH--hemoprotein reductase] + H+	16085
SLP:000000421	P78329	CYP4F2	9606	Homo sapiens	48661	reduced-[NADPH--hemoprotein reductase] + 8-hydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate + O2 => H2O + 8,20-dihydroxy-(5Z,9E,11Z,14Z)-eicosatetraenoate + oxidized-[NADPH--hemoprotein reductase] + H+	16086
SLP:000000421	P78329	CYP4F2	9606	Homo sapiens	48677	6-trans-leukotriene B4 + O2 + reduced [NADPH—hemoprotein reductase] => 20-hydroxy-6-trans-leukotriene B4 + H+ + H2O + oxidized [NADPH—hemoprotein reductase]	16087
SLP:000001105	P34913	EPHX2	9606	Homo sapiens	50897	1 H2O + 1 8-hydroxy-(11S,12S)-epoxy-(5Z,9E,14Z)-eicosatrienoate => 1 Trioxilin A3	16088
SLP:000001643	P80299	Ephx2	10116	Rattus norvegicus	50897	1 H2O + 1 8-hydroxy-(11S,12S)-epoxy-(5Z,9E,14Z)-eicosatrienoate => 1 Trioxilin A3	16089
SLP:000001643	P80299	Ephx2	10116	Rattus norvegicus	50901	1 H2O + 1 (11S,12S)-hepoxilin B3 (8S) => 1 Trioxilin B3	16090
SLP:000001105	P34913	EPHX2	9606	Homo sapiens	50901	1 H2O + 1 (11S,12S)-hepoxilin B3 (8S) => 1 Trioxilin B3	16091
SLP:000001106	P34914	Ephx2	10090	Mus musculus	50897	1 H2O + 1 8-hydroxy-(11S,12S)-epoxy-(5Z,9E,14Z)-eicosatrienoate => 1 Trioxilin A3	16092
SLP:000001106	P34914	Ephx2	10090	Mus musculus	50901	1 H2O + 1 (11S,12S)-hepoxilin B3 (8S) => 1 Trioxilin B3	16093
SLP:000000805	P17516	AKR1C4	9606	Homo sapiens	42005	NAD+ + 5alpha-androstane-3alpha,17beta-diol => 17beta-hydroxy-5alpha-androstan-3-one + H+ + NADH	16100
SLP:000001638	P39654	Alox15	10090	Mus musculus	22781	(9Z,12Z)-octadecadienoate + O2 => (13S)-hydroperoxy-(9Z,11E)-octadecadienoate	16101
SLP:000000667	P16050	ALOX15	9606	Homo sapiens	50925	1 (5Z,8Z,11Z,14Z)-eicosatetraenoate + 2 O2 => 1 (8S,15S)-dihydroperoxy-(5Z,9E,11Z,13E)-eicosatetraenoate	16103
SLP:000000667	P16050	ALOX15	9606	Homo sapiens	50929	2 O2 + 1 (5Z,8Z,11Z,14Z)-eicosatetraenoate => 1 (14R,15S)-dihydroperoxy-(5Z,8Z,10E,12E)-eicosatetraenoate	16104
SLP:000000667	P16050	ALOX15	9606	Homo sapiens	22781	(9Z,12Z)-octadecadienoate + O2 => (13S)-hydroperoxy-(9Z,11E)-octadecadienoate	16105
SLP:000000650	O35936	Alox8	10090	Mus musculus	50933	1 (8S)-hydroperoxy-(5Z,9E,11Z,14Z)-eicosatetraenoate + 1 O2 => 1 (8S,15S)-dihydroperoxy-(5Z,9E,11Z,13E)-eicosatetraenoate	16107 | 16109
SLP:000000650	O35936	Alox8	10090	Mus musculus	50973	1 (15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + 1 O2 => 1 (8S,15S)-dihydroperoxy-(5Z,9E,11Z,13E)-eicosatetraenoate	16110
SLP:000000651	O15296	ALOX15B	9606	Homo sapiens	50933	1 (8S)-hydroperoxy-(5Z,9E,11Z,14Z)-eicosatetraenoate + 1 O2 => 1 (8S,15S)-dihydroperoxy-(5Z,9E,11Z,13E)-eicosatetraenoate	16111
SLP:000001646	Q92959	SLCO2A1	9606	Homo sapiens	50977	1 Prostaglandin D2 (GO:0005622: intracellular) => 1 Prostaglandin D2 (GO:0005615: extracellular space)	16118
SLP:000001646	Q92959	SLCO2A1	9606	Homo sapiens	50981	1 Prostaglandin E1 (GO:0005622: intracellular) => 1 Prostaglandin E1 (GO:0005615: extracellular space)	16119
SLP:000001646	Q92959	SLCO2A1	9606	Homo sapiens	50985	1 Prostaglandin E2 (GO:0005622: intracellular) => 1 Prostaglandin E2 (GO:0005615: extracellular space)	16120
SLP:000001646	Q92959	SLCO2A1	9606	Homo sapiens	50989	1 Prostaglandin F2 (GO:0005622: intracellular) => 1 Prostaglandin F2 (GO:0005615: extracellular space)	16121
SLP:000001646	Q92959	SLCO2A1	9606	Homo sapiens	50993	1 thromboxane B2 (GO:0005622: intracellular) => 1 thromboxane B2 (GO:0005615: extracellular space)	16122
SLP:000000160	O14494	PLPP1	9606	Homo sapiens	33744	Ceramide phosphate (d18:1(4E)) + H2O => phosphate + Ceramide (d18:1(4E))	16123
SLP:000001642	O14495	PLPP3	9606	Homo sapiens	33744	Ceramide phosphate (d18:1(4E)) + H2O => phosphate + Ceramide (d18:1(4E))	16124
SLP:000001647	P42330-1	AKR1C3	9606	Homo sapiens	45317	H+ + NADPH + Prostaglandin D2 => 11beta-prostaglandin F2 + NADP+	16125
SLP:000001647	P42330-1	AKR1C3	9606	Homo sapiens	45318	1 Prostaglandin D2 + 1 H+ + 1 NADPH + + 1 11beta-prostaglandin F2	16126
SLP:000001648	Q00910	Slco2a1	10116	Rattus norvegicus	50985	1 Prostaglandin E2 (GO:0005622: intracellular) => 1 Prostaglandin E2 (GO:0005615: extracellular space)	16127
SLP:000001649	Q6IMI6	SULT1C3	9606	Homo sapiens	51065	1 3'-phosphoadenosine-5'-phosphosulfate + 1 lithocholate => 1 adenosine 3',5'-bisphosphate + 1 H+ + 1 lithocholate sulfate	16128
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51113	1 (4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 FMNH2 + 1 O2 => 1 H+ + 1 20-hydroxy-(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 FMN + 1 H2O	16132
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51109	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 FMN + 1 H+ + 1 H2O + 1 10,11-epoxy-(7Z,13Z,16Z,19Z)-docosatetraenoate	16133
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51105	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 13,14-epoxy-(7Z,10Z,16Z,19Z)-docosatetraenoate + 1 FMN + 1 H+ + 1 H2O	16134
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51101	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 16,17-epoxy-(7Z,10Z,13Z,19Z)-docosatetraenoate + 1 FMN + 1 H+ + 1 H2O	16135
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51097	1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 + 1 O2 => 1 H+ + 1 19,20-epoxy-(7Z,10Z,13Z,16Z)-docosatetraenoate + 1 H2O + 1 FMN	16136
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51093	1 O2 + 1 FMNH2 + 1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate => 1 H2O + 1 H+ + 1 FMN + 1 10,11-epoxy-(4Z,7Z,13Z,16Z,19Z)-docosapentaenoate	16137
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51089	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 O2 + 1 FMNH2 => 1 FMN + 1 13,14-epoxy-(4Z,7Z,10Z,16Z,19Z)-docosapentaenoate + 1 H2O + 1 H+	16138
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51085	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 O2 + 1 FMNH2 => 1 FMN + 1 H+ + 1 16,17-epoxy-(4Z,7Z,10Z,13Z,19Z)-docosapentaenoate + 1 H2O	16139
SLP:000001467	P98187	CYP4F8	9606	Homo sapiens	51081	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 FMNH2 + 1 O2 => 1 FMN + 1 19,20-epoxy-(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 H+ + 1 H2O	16140
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51081	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 FMNH2 + 1 O2 => 1 FMN + 1 19,20-epoxy-(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate + 1 H+ + 1 H2O	16141
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51085	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 O2 + 1 FMNH2 => 1 FMN + 1 H+ + 1 16,17-epoxy-(4Z,7Z,10Z,13Z,19Z)-docosapentaenoate + 1 H2O	16142
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51089	1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 1 O2 + 1 FMNH2 => 1 FMN + 1 13,14-epoxy-(4Z,7Z,10Z,16Z,19Z)-docosapentaenoate + 1 H2O + 1 H+	16143
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51093	1 O2 + 1 FMNH2 + 1 (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate => 1 H2O + 1 H+ + 1 FMN + 1 10,11-epoxy-(4Z,7Z,13Z,16Z,19Z)-docosapentaenoate	16144
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51097	1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 + 1 O2 => 1 H+ + 1 19,20-epoxy-(7Z,10Z,13Z,16Z)-docosatetraenoate + 1 H2O + 1 FMN	16145
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51101	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 16,17-epoxy-(7Z,10Z,13Z,19Z)-docosatetraenoate + 1 FMN + 1 H+ + 1 H2O	16146
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51105	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 13,14-epoxy-(7Z,10Z,16Z,19Z)-docosatetraenoate + 1 FMN + 1 H+ + 1 H2O	16147
SLP:000001652	Q9HCS2	CYP4F12	9606	Homo sapiens	51109	1 O2 + 1 (7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 1 FMNH2 => 1 FMN + 1 H+ + 1 H2O + 1 10,11-epoxy-(7Z,13Z,16Z,19Z)-docosatetraenoate	16148
SLP:000000733	Q29073	PTGR1	9823	Sus scrofa	50609	1 Leukotriene B4 + 1 NADP+ => 1 NADPH + 1 H+ + 1 12-oxo-leukotriene B4	16153 | 16154
SLP:000000733	Q29073	PTGR1	9823	Sus scrofa	51205	1 NADP+ + 1 6-trans-leukotriene B4(1-) => 1 12-oxo-(5S)-hydroxy-(6E,8E,10E,14Z)-eicosatetraenoate + 1 NADPH + 1 H+	16155
SLP:000000733	Q29073	PTGR1	9823	Sus scrofa	51209	1 NADP+ + 1 20-hydroxy-leukotriene B4 => 1 12-oxo-20-hydroxy-leukotriene B4 + 1 NADPH + 1 H+	16156
SLP:000000733	Q29073	PTGR1	9823	Sus scrofa	51213	1 (5S,12S)-dihydroxy-(6E,10E,12E,14Z)-eicosatetraenoate + 1 NADP+ => 1 12-oxo-(5S)-hydroxy-(6E,8E,10E,14Z)-eicosatetraenoate + 1 H+ + 1 NADPH	16157
SLP:000001653	O00204-1	SULT2B1	9606	Homo sapiens	51217	1 3beta-hydroxyandrost-5-en-17-one + 1 3'-phosphoadenosine-5'-phosphosulfate => 1 H+ + 1 3beta-hydroxyandrost-5-en-17-one 3-sulfate + 1 adenosine 3',5'-bisphosphate	16158
SLP:000001654	O00204-2	SULT2B1	9606	Homo sapiens	51217	1 3beta-hydroxyandrost-5-en-17-one + 1 3'-phosphoadenosine-5'-phosphosulfate => 1 H+ + 1 3beta-hydroxyandrost-5-en-17-one 3-sulfate + 1 adenosine 3',5'-bisphosphate	16159
SLP:000000828	O60760	HPGDS	9606	Homo sapiens	51233	1 2-glyceryl-prostaglandin H2 => 1 2-glyceryl-prostaglandin D2	16160
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	18994	1 (9Z,12Z)-octadecadienoate + 1 O2 => 1 (11S)-hydroperoxy-(9Z,12Z)-octadecadienoate	16161
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	30292	(9Z,12Z)-octadecadienoate + O2 => (9S)-hydroperoxy-(10E,12Z)-octadecadienoate	16162
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51241	1 (9Z,12Z)-octadecadienoate + 1 O2 => 1 (13R)-hydroperoxy-(9Z,11E)-octadecadienoate	16163
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51245	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (13R)-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate	16164
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51249	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (9S)-hydroperoxy-(10E,12Z,15Z)-octadecatrienoate	16165
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51253	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (11R)-hydroperoxy-(9Z,12Z,15Z)-octadecatrienoate	16166
SLP:000001656	Q8X151	Manganese lipoxygenase	36778	Gaeumannomyces avenae	51241	1 (9Z,12Z)-octadecadienoate + 1 O2 => 1 (13R)-hydroperoxy-(9Z,11E)-octadecadienoate	16168 | 16210
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51277	1 (11S)-hydroperoxy-(9Z,12Z)-octadecadienoate => 1 (9S)-hydroperoxy-(10E,12Z)-octadecadienoate	16169
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51281	1 (13R)-hydroperoxy-(9Z,11E)-octadecadienoate => 1 (9S)-hydroperoxy-(10E,12Z)-octadecadienoate	16170
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51285	1 (11R)-hydroperoxy-(9Z,12Z,15Z)-octadecatrienoate => 1 (9S)-hydroperoxy-(10E,12Z,15Z)-octadecatrienoate	16171
SLP:000001655	P0CT92	Manganese lipoxygenase	165778	Nakataea oryzae	51289	1 (11R)-hydroperoxy-(9Z,12Z,15Z)-octadecatrienoate => 1 (13R)-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate	16172
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51241	1 (9Z,12Z)-octadecadienoate + 1 O2 => 1 (13R)-hydroperoxy-(9Z,11E)-octadecadienoate	16174
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	18994	1 (9Z,12Z)-octadecadienoate + 1 O2 => 1 (11S)-hydroperoxy-(9Z,12Z)-octadecadienoate	16175
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	30292	(9Z,12Z)-octadecadienoate + O2 => (9S)-hydroperoxy-(10E,12Z)-octadecadienoate	16176
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51277	1 (11S)-hydroperoxy-(9Z,12Z)-octadecadienoate => 1 (9S)-hydroperoxy-(10E,12Z)-octadecadienoate	16177
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51305	1 (11S)-hydroperoxy-(9Z,12Z)-octadecadienoate => 1 (13R)-hydroperoxy-(9Z,11E)-octadecadienoate	16178
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51245	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (13R)-hydroperoxy-(9Z,11E,15Z)-octadecatrienoate	16179
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51249	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (9S)-hydroperoxy-(10E,12Z,15Z)-octadecatrienoate	16180
SLP:000001658	G4NAP4	MGG_08499	242507	Magnaporthe oryzae 70-15	51253	1 O2 + 1 (9Z,12Z,15Z)-octadecatrienoate => 1 (11R)-hydroperoxy-(9Z,12Z,15Z)-octadecatrienoate	16181
